Id,bldg_sf,total_baths,good_ament_ct,btm_5_nbrhd,newHome,neg_ovrll_cond,adj_ovr_qual,adj_lot_area,bad_ament_ct,abnormal_sale,outside_sf,two_plus_cr_garg,sgl_famly_hm,top_3_nbrhd,homeage,remodelage,lotfrontage,garagecars,bedroomsabvgr,saleprice,log_saleprice
967,2036,2.5,2,0,0,0,2,8554,0,0,70,0,0,0,69,59,130.0,1,2,160000,11.982929094215963
968,2196,2.0,0,0,0,0,2,6292,1,0,0,0,0,0,53,53,0.0,1,3,135000,11.813030057420567
969,1568,1.0,0,1,0,0,0,5325,2,1,0,0,0,0,99,59,50.0,0,2,37900,10.542706391070517
970,1683,2.0,0,0,0,0,3,9287,1,0,0,0,1,0,48,48,75.0,1,2,140000,11.84939770159144
971,1912,1.5,0,0,0,1,1,10080,3,1,0,0,0,0,57,56,60.0,0,4,135000,11.813030057420567
972,2390,2.0,3,0,0,0,4,1477,1,0,27,1,1,1,6,5,36.0,2,2,173000,12.061046873479915
973,1836,2.0,1,0,0,0,3,6946,0,0,28,0,1,0,31,31,55.0,1,2,99500,11.507912923146684
974,2856,2.0,2,0,1,0,4,10091,1,0,120,1,0,0,1,0,95.0,2,3,182000,12.111761966058932
975,2747,1.0,1,0,0,0,4,9634,2,0,644,1,0,0,99,16,60.0,2,3,167500,12.028738630247258
976,2055,3.5,3,0,0,0,4,1775,1,0,203,1,1,0,6,6,0.0,2,3,165000,12.013700752882718
977,1309,1.0,0,0,0,0,1,5031,2,0,0,0,0,0,83,48,51.0,0,2,85500,11.356271654924852
978,2482,2.5,3,0,1,0,4,2917,1,0,116,1,1,0,1,0,35.0,2,1,199900,12.205572520488492
979,1788,1.0,1,1,0,0,1,8556,1,1,0,1,0,0,53,53,68.0,2,3,110000,11.608235644774552
980,2242,2.0,0,0,0,0,2,7615,1,0,80,1,0,0,46,46,80.0,2,3,139000,11.842229212112828
981,1943,2.0,1,0,0,0,4,10903,1,0,220,1,0,0,47,1,0.0,2,3,178400,12.091783499128047
982,3837,3.5,4,0,0,0,5,10677,0,0,250,1,0,1,11,10,98.0,3,4,336000,12.724866438945341
983,2532,2.0,3,0,1,0,4,1800,0,0,116,1,0,0,1,1,43.0,2,2,159895,11.982272628789678
984,3418,2.5,3,0,0,0,5,10101,0,0,0,1,0,0,6,6,0.0,2,4,255900,12.45254202214788
985,1734,2.0,1,0,0,0,2,8823,1,0,0,1,1,0,32,32,75.0,2,4,126000,11.744037185933616
986,2328,2.0,0,1,0,0,2,9668,2,0,48,0,1,0,58,58,68.0,1,3,125000,11.736069016284437
987,2120,1.0,1,1,0,0,3,3915,1,0,394,0,0,0,96,3,59.0,1,2,117000,11.669929213779893
988,3870,3.5,5,0,1,0,6,7956,0,0,263,1,0,1,1,0,83.0,3,3,395192,12.88712700173598
989,2878,2.5,2,0,0,0,3,10704,0,0,224,1,0,0,31,31,0.0,2,4,195000,12.180754837545884
990,2346,2.5,2,0,1,0,4,7297,1,0,50,1,0,0,0,0,65.0,2,3,197000,12.190959007720126
991,3788,3.5,4,0,0,0,5,7975,0,0,70,1,0,1,9,8,82.0,3,3,348000,12.759957758756611
992,2658,1.5,2,1,0,0,5,16586,0,0,169,1,0,0,127,23,121.0,2,4,168000,12.031719258385396
993,2673,2.5,1,0,0,0,3,8459,0,0,281,1,0,0,43,14,80.0,2,3,187000,12.138863895836725
994,2250,2.5,2,0,1,0,3,8061,1,0,35,1,0,0,1,0,68.0,2,3,173900,12.066235700342375
995,3418,3.0,5,0,1,0,7,10474,0,0,264,1,0,1,3,2,96.0,3,3,337500,12.729320789294722
996,1977,2.5,0,0,0,0,1,3818,1,1,120,0,0,0,60,56,51.0,1,3,121600,11.708492248514204
997,2100,2.0,0,0,0,0,2,9290,1,0,319,0,0,0,45,45,0.0,1,3,136500,11.824079893607152
998,2884,2.0,1,0,0,0,3,9904,0,0,371,1,0,0,39,39,0.0,2,2,185000,12.128111104060462
999,2084,1.0,1,1,0,1,0,8561,1,0,148,0,0,0,84,56,60.0,1,3,91000,11.418614785498987
1000,2395,3.0,3,0,1,0,4,5388,1,0,166,1,0,0,4,4,64.0,2,2,206000,12.235631447771718
1001,944,1.0,0,1,0,1,0,9262,3,0,0,1,0,0,57,57,74.0,2,2,82000,11.314474526246391
1002,1382,1.0,2,1,0,0,2,4595,2,1,114,0,0,0,87,57,60.0,1,2,86000,11.362102575235644
1003,3148,2.0,4,0,1,0,5,10135,0,0,248,1,0,0,2,2,75.0,3,3,232000,12.354492650648448
1004,3360,2.0,0,0,0,0,2,9820,1,0,0,1,1,0,31,31,0.0,2,4,136905,11.827042533619087
1005,2850,2.0,4,0,1,0,4,1522,0,0,156,1,1,0,4,3,43.0,2,1,181000,12.106252310247962
1006,1970,2.0,1,0,0,0,2,7190,1,0,210,0,0,0,31,31,65.0,1,3,149900,11.917723684090689
1007,3314,2.5,1,0,0,1,3,10351,0,0,147,1,0,0,37,37,0.0,2,3,163500,12.004568269319446
1008,1638,1.5,0,1,0,1,1,1433,1,0,238,0,1,0,39,39,21.0,1,3,88000,11.385092093460344
1009,3420,2.0,4,0,0,0,4,10080,0,0,328,1,0,0,5,4,43.0,2,3,240000,12.388394202324129
1010,2016,2.0,1,0,0,0,2,4854,1,0,138,0,0,0,80,56,60.0,0,4,102000,11.532728092266408
1011,1991,2.0,1,0,0,0,2,20458,0,0,108,0,0,0,60,58,115.0,1,4,135000,11.813030057420567
1012,1664,2.0,0,1,0,0,2,8161,2,0,0,0,1,0,45,45,75.0,0,4,100000,11.512925464970229
1013,2104,1.5,2,0,0,0,3,9431,0,0,261,0,0,0,84,11,55.0,1,3,165000,12.013700752882718
1014,2044,2.0,0,1,0,1,2,5922,2,0,256,0,0,0,99,3,60.0,1,2,85000,11.350406535472453
1015,2164,1.0,1,0,0,0,3,10452,0,0,130,0,0,0,59,57,60.0,1,2,119200,11.688558033613386
1016,2475,3.5,3,0,0,0,5,7545,1,0,45,1,0,0,8,8,70.0,2,3,227000,12.332705296463539
1017,3008,3.0,4,0,0,0,4,10198,0,0,181,1,0,0,13,13,73.0,2,3,203000,12.220961258023925
1018,2580,2.0,3,0,0,0,5,4391,0,1,63,1,1,1,25,25,0.0,2,1,187500,12.141534124392603
1019,1856,2.5,2,0,0,0,4,9818,0,0,164,1,0,0,16,15,0.0,2,3,160000,11.982929094215963
1020,2868,2.0,4,0,1,0,4,1345,0,0,162,1,1,0,1,1,43.0,2,2,213490,12.27134527214637
1021,2264,2.5,3,1,1,0,1,5576,1,0,316,1,0,0,3,3,60.0,2,2,176000,12.078239274020289
1022,2419,3.0,3,0,1,0,4,6027,1,0,159,1,0,0,0,0,64.0,2,2,194000,12.175613438045465
1023,2160,1.0,0,1,0,0,2,8335,2,0,192,0,0,0,77,57,52.0,1,2,87000,11.37366339763672
1024,2850,2.0,4,0,1,0,4,1502,0,0,176,1,1,0,3,2,43.0,2,2,191000,12.160028707028767
1025,4463,3.0,2,0,0,0,5,12354,0,1,246,1,0,0,32,32,0.0,2,2,287000,12.567237494741757
1026,1764,2.0,0,0,0,0,2,6722,1,0,96,1,0,0,35,35,70.0,2,3,112500,11.630708500626612
1027,2532,2.0,1,0,0,0,2,7893,0,0,143,1,0,0,50,50,73.0,2,3,167500,12.028738630247258
1028,3284,3.0,4,0,1,0,5,7638,0,0,236,1,0,0,1,0,71.0,3,3,293077,12.588190652108505
1029,2144,2.0,1,0,0,0,2,8524,0,0,0,0,0,0,66,57,79.0,1,3,105000,11.56171562913966
1030,1890,2.0,0,1,0,0,3,980,1,0,28,0,1,0,34,34,21.0,1,3,118000,11.678439903447801
1031,2614,2.0,0,0,0,0,2,5906,1,0,228,0,1,0,90,11,0.0,0,5,160000,11.982929094215963
1032,3509,3.5,3,0,0,1,4,13977,0,0,199,1,0,0,89,39,102.0,2,5,197000,12.190959007720126
1033,3858,3.5,4,0,0,0,5,12925,0,1,264,1,0,1,13,13,0.0,3,5,310000,12.644327576461329
1034,3308,3.0,3,0,1,0,4,6335,1,0,136,1,0,0,4,4,0.0,3,3,230000,12.345834587905333
1035,1874,1.0,2,0,0,0,2,5351,0,0,0,0,0,0,69,57,50.0,1,2,119750,11.693161515273161
1036,845,1.0,1,1,0,1,1,10469,2,0,186,0,0,0,52,52,0.0,1,3,84000,11.33857207782545
1037,3240,3.0,5,0,1,0,6,11050,0,0,228,1,0,0,2,1,89.0,3,2,315500,12.661913960963405
1038,3318,2.5,3,0,0,0,5,7951,0,0,234,1,0,0,7,6,0.0,2,3,287000,12.567237494741757
1039,1890,1.5,1,1,0,0,1,735,0,0,0,0,1,0,39,1,21.0,0,3,97000,11.48246625748552
1040,1260,2.0,1,1,0,1,1,847,1,0,0,0,1,0,39,39,21.0,1,1,80000,11.289781913656018
1041,2937,3.0,2,0,0,1,2,11322,0,0,0,1,0,0,49,6,88.0,2,3,155000,11.951180395901384
1042,2432,2.0,2,0,0,0,3,8290,1,0,40,1,0,0,42,8,0.0,2,4,173000,12.061046873479915
1043,2612,3.0,3,0,1,0,3,3842,0,0,233,1,1,1,4,4,34.0,2,1,196000,12.185869938212655
1044,3804,3.5,4,0,0,0,4,9994,0,0,313,1,0,0,18,18,86.0,2,4,262280,12.477167914377556
1045,5048,3.5,2,0,0,0,5,6482,0,0,594,1,0,0,28,28,80.0,2,4,278000,12.535376392672774
1046,1733,2.0,2,1,0,0,0,11947,1,0,0,1,0,0,54,54,0.0,2,4,139600,11.84653646931041
1047,4860,3.5,5,0,1,0,6,13742,0,0,322,1,0,1,1,0,85.0,3,4,556581,13.229567991666638
1048,1980,1.5,2,0,0,0,2,8255,1,0,0,1,0,0,14,13,57.0,2,3,145000,11.884489021402711
1049,1771,1.0,1,0,0,1,2,19979,0,0,0,1,0,0,49,3,100.0,2,3,115000,11.652687407345388
1050,930,1.0,2,1,0,0,1,10170,1,1,0,0,0,0,64,4,60.0,1,2,84900,11.349229372299439
1051,2604,2.0,2,0,1,0,4,7669,1,0,22,1,0,0,0,0,73.0,2,3,176485,12.080991165908294
1052,2632,2.0,3,0,1,0,4,9839,0,0,20,1,0,0,0,0,103.0,2,3,200141,12.206777397134413
1053,2793,2.0,1,0,0,0,3,8321,0,0,52,1,0,0,43,29,100.0,2,4,165000,12.013700752882718
1054,2742,1.0,2,1,0,0,2,6842,1,0,194,0,0,0,53,8,68.0,1,4,144500,11.881034786534624
1055,3054,3.5,4,0,1,0,5,10017,0,0,259,1,0,0,4,4,90.0,2,3,255000,12.449018824140563
1056,2716,2.5,1,0,0,0,3,9649,0,1,189,1,0,0,32,32,104.0,2,3,180000,12.100712129872347
1057,2728,3.0,4,0,1,0,4,5460,0,0,228,1,1,1,1,1,43.0,2,2,185850,12.132695175725399
1058,2823,2.5,4,0,0,0,4,28714,0,0,266,1,0,1,15,15,0.0,2,3,248000,12.421184025147118
1059,3288,3.5,5,0,1,0,6,10076,0,0,102,1,0,1,1,1,96.0,3,3,335000,12.721885810807203
1060,2845,1.5,1,0,0,0,3,10160,0,0,19,1,0,0,75,57,0.0,2,3,220000,12.301382825334498
1061,2676,3.0,3,0,0,0,5,3412,1,0,170,1,1,1,9,9,41.0,2,2,213500,12.271392111650817
1062,1788,1.0,0,1,0,1,0,17086,1,0,20,1,0,0,73,58,120.0,3,2,81000,11.302204433654575
1063,2999,2.0,0,1,0,0,2,12121,2,0,57,1,1,0,107,57,85.0,2,5,90000,11.407564949312402
1064,2206,1.0,2,1,0,0,3,4611,0,0,286,1,0,0,81,26,50.0,2,2,110500,11.612770799939945
1065,2308,1.5,1,0,0,0,2,9788,0,0,58,1,0,0,43,43,0.0,2,3,154000,11.944707881395766
1066,3566,3.5,4,0,0,0,4,12354,1,0,340,1,0,0,14,13,80.0,2,3,328000,12.70076888736628
1067,2370,2.5,1,0,0,0,3,6998,0,0,40,1,0,0,16,15,59.0,2,3,178000,12.089538829274222
1068,2391,2.5,1,0,0,0,3,8317,1,0,645,1,0,0,44,44,80.0,2,4,167900,12.031123843065632
1069,3463,3.5,1,1,0,1,3,1925,0,0,748,1,1,0,33,33,42.0,2,5,151400,11.927680619985486
1070,1738,1.5,1,0,0,0,2,8707,1,0,0,1,0,0,58,4,60.0,2,2,135000,11.813030057420567
1071,2096,2.0,0,0,0,0,2,8892,1,0,212,0,0,0,51,51,72.0,1,3,135000,11.813030057420567
1072,2283,1.5,1,0,0,0,3,10871,1,0,0,1,0,0,41,41,78.0,2,4,154000,11.944707881395766
1073,2266,2.5,1,1,0,1,2,6583,1,0,0,0,0,0,58,56,50.0,1,4,91500,11.424094251263613
1074,2116,1.5,0,1,0,0,3,7000,1,0,252,1,0,0,32,32,75.0,2,3,159500,11.979799201207037
1075,2480,2.0,2,0,1,0,4,7083,1,0,233,1,0,0,1,1,74.0,3,2,194000,12.175613438045465
1076,2540,1.5,1,0,0,0,4,12165,0,0,0,0,0,0,67,23,75.0,1,3,219500,12.299107511497363
1077,2262,2.5,2,1,0,0,2,9247,0,0,457,1,0,0,70,17,60.0,2,3,170000,12.043553716032399
1078,2192,2.0,1,0,0,0,2,14502,1,1,272,0,0,0,37,37,0.0,1,3,138800,11.840789327054841
1079,1696,2.0,4,0,1,0,3,3447,0,0,140,1,1,0,2,2,37.0,2,1,155900,11.956970055045868
1080,1980,1.0,1,0,0,0,2,7721,1,0,64,0,0,0,13,13,65.0,1,3,126000,11.744037185933616
1081,2516,2.5,2,0,0,0,3,9511,1,1,271,1,0,0,37,4,80.0,2,3,145000,11.884489021402711
1082,2080,2.5,0,0,0,0,2,6240,1,0,220,0,0,0,47,47,75.0,1,3,133000,11.79810440720389
1083,2918,2.0,3,0,0,0,4,7059,0,0,231,1,0,0,5,5,70.0,2,3,192000,12.165250651009918
1084,2502,2.0,1,0,0,0,3,7433,0,0,116,0,0,0,42,42,80.0,1,3,160000,11.982929094215963
1085,2189,2.5,1,0,0,0,3,11981,0,0,359,1,0,0,11,10,0.0,2,3,187500,12.141534124392603
1086,1932,2.0,3,0,0,0,3,7953,1,0,120,1,0,0,18,18,73.0,2,2,147000,11.898187865760873
1087,1638,1.5,0,1,0,0,1,1212,1,0,216,0,1,0,37,37,0.0,1,3,83500,11.332601910838946
1088,3035,2.5,3,0,1,0,5,9282,0,0,210,1,0,0,4,3,85.0,3,3,252000,12.437184366493561
1089,2679,2.0,2,1,1,0,4,1512,1,0,40,1,1,0,2,2,24.0,2,3,137500,11.831379196088763
1090,2494,2.5,4,0,1,0,5,1985,0,0,84,1,1,0,1,1,37.0,2,1,197000,12.190959007720126
1091,1040,2.0,0,0,0,1,0,7504,3,0,0,1,1,0,59,59,60.0,2,2,92900,11.439278924801929
1092,1852,3.5,2,0,0,0,4,1488,1,0,48,1,1,0,9,8,24.0,2,2,160000,11.982929094215963
1093,2875,2.0,1,0,0,0,3,6540,0,0,470,1,0,0,83,58,60.0,2,4,136500,11.824079893607152
1094,2064,2.5,2,0,0,0,2,7966,1,0,64,1,0,0,41,8,71.0,2,1,146000,11.891361900690473
1095,1872,2.0,1,0,0,0,2,4692,1,0,240,0,0,0,54,10,74.0,1,2,129000,11.76756768334381
1096,2628,2.0,3,0,1,0,3,7981,0,0,22,1,0,0,1,1,78.0,2,3,176432,12.08069081199846
1097,2039,1.5,1,1,0,0,3,5858,1,0,251,0,0,0,93,1,60.0,0,3,127000,11.751942365440728
1098,2162,1.5,2,0,0,0,5,2397,1,0,211,1,1,1,21,21,0.0,2,2,170000,12.043553716032399
1099,1996,1.0,0,0,0,0,1,5243,1,0,0,0,0,0,73,59,50.0,1,3,128000,11.759785542901755
1100,2872,2.0,1,0,0,0,4,10279,0,1,0,1,0,0,31,31,82.0,2,3,157000,11.964001084330445
1101,728,1.0,0,0,0,0,0,7962,3,0,0,0,0,0,89,59,60.0,1,1,60000,11.002099841204238
1102,1900,1.0,0,0,0,0,2,8808,1,0,0,0,0,0,36,36,61.0,1,3,119500,11.691071650353702
1103,2144,1.0,1,0,0,0,2,5850,1,0,16,0,0,0,47,5,70.0,1,2,135000,11.813030057420567
1104,1849,1.5,1,0,0,0,3,7524,0,0,192,1,0,0,47,47,79.0,2,3,159500,11.979799201207037
1105,1932,2.5,0,1,0,0,2,1386,1,0,0,1,1,0,37,37,24.0,2,3,106000,11.571194373094205
1106,4085,3.5,5,0,0,0,5,10538,0,0,218,1,0,1,16,15,98.0,2,3,325000,12.691580461311874
1107,2352,3.0,3,0,0,0,4,8671,0,0,244,1,0,0,17,16,114.0,2,3,179900,12.100156419938624
1108,2889,2.5,4,0,1,0,4,22270,0,0,100,1,0,0,0,0,168.0,2,3,274725,12.523525876315125
1109,2614,2.5,2,0,0,0,3,6967,0,1,148,1,0,0,7,7,0.0,2,3,181000,12.106252310247962
1110,3672,3.0,5,0,0,0,5,9216,0,0,310,1,0,1,5,4,107.0,3,3,280000,12.542544882151386
1111,2431,3.5,2,0,0,0,3,6919,0,0,308,1,0,0,13,12,0.0,2,3,188000,12.144197241812087
1112,2767,2.5,1,0,0,0,4,9313,0,0,69,1,0,0,32,32,80.0,2,4,205000,12.230765258120545
1113,1632,2.0,1,0,0,0,2,6284,2,0,0,0,0,0,49,49,73.0,1,2,129900,11.77452020265869
1114,2016,2.0,1,0,0,0,2,7897,1,0,18,0,0,0,54,1,66.0,1,2,134500,11.809319478024031
1115,1666,1.0,2,1,0,0,2,4567,1,0,0,0,0,0,52,6,90.0,1,2,117000,11.669929213779893
1116,3468,3.0,5,0,1,0,5,10351,0,0,0,1,0,1,0,0,93.0,3,3,318000,12.669806661762314
1117,1827,3.5,4,0,0,0,5,6851,0,0,120,1,0,0,7,7,0.0,2,3,184100,12.123234367221169
1118,1788,2.0,2,0,0,0,2,8870,1,0,0,1,0,0,41,5,57.0,2,3,130000,11.77528972943772
1119,2134,1.5,0,0,0,0,2,12490,1,0,314,0,0,0,50,21,85.0,1,3,140000,11.84939770159144
1120,2080,1.0,0,0,0,0,2,6128,2,0,392,0,0,0,47,47,70.0,1,3,133700,11.803353763090035
1121,2024,1.0,1,1,0,0,3,7117,1,0,134,0,0,0,87,57,59.0,1,2,118400,11.681824001432043
1122,3104,2.0,3,0,1,0,4,8368,1,0,164,1,0,0,1,0,84.0,3,3,212900,12.26857785088157
1123,1632,1.0,1,1,0,1,1,7742,2,1,224,0,0,0,53,53,0.0,1,3,112000,11.626254150277232
1124,1396,1.5,1,1,0,0,2,8507,1,0,200,0,0,0,62,1,50.0,0,2,118000,11.678439903447801
1125,1866,2.5,2,0,0,0,4,8188,0,0,125,1,0,0,15,15,0.0,2,3,163900,12.00701176473192
1126,2010,1.0,1,0,0,0,1,9429,0,0,0,1,0,0,54,54,60.0,2,2,115000,11.652687407345388
1127,2928,2.0,3,0,1,0,4,1966,0,0,163,1,1,0,2,2,53.0,3,2,174000,12.066810578196666
1128,3060,3.0,4,0,1,0,4,12862,0,0,180,1,0,0,3,3,182.0,3,3,259000,12.464583340681674
1129,2806,2.5,3,0,1,0,4,10801,0,0,148,1,0,0,3,2,59.0,2,4,215000,12.2783933071098
1130,1872,2.0,1,1,0,0,2,6215,1,0,49,1,1,0,27,27,60.0,2,2,140000,11.84939770159144
1131,3103,3.0,2,0,0,1,1,6001,0,0,475,1,0,0,81,59,65.0,2,4,135000,11.813030057420567
1132,1948,1.0,0,0,0,0,2,9710,1,1,28,0,0,0,16,15,63.0,0,3,93500,11.44571671527678
1133,3218,2.0,0,1,0,1,3,8674,1,0,48,0,0,0,127,57,90.0,1,5,117500,11.67419361256635
1134,3148,2.5,4,0,0,0,5,8531,0,0,155,1,0,0,14,14,80.0,2,3,239500,12.386308695833106
1135,2516,2.5,1,0,0,0,3,7719,0,0,138,1,0,0,10,10,57.0,2,3,169000,12.037653993905211
1136,1946,1.0,1,0,0,0,3,5066,1,0,128,0,0,0,81,57,60.0,1,2,102000,11.532728092266408
1137,2284,1.0,0,0,0,0,3,8472,2,1,96,0,0,0,58,58,80.0,1,3,119000,11.686878772093667
1138,1800,1.0,0,0,0,0,2,5386,2,0,176,0,0,0,135,14,54.0,0,2,94000,11.451050061252142
1139,3134,3.0,2,0,0,0,3,7956,0,0,296,1,0,0,32,32,0.0,2,2,196000,12.185869938212655
1140,2082,1.0,1,0,0,0,2,7222,0,0,342,1,0,0,87,57,98.0,2,3,144000,11.877568578558138
1141,1904,2.0,0,0,0,0,2,6398,1,1,0,1,0,0,57,57,60.0,2,2,139000,11.842229212112828
1142,2648,3.5,3,0,0,0,2,8672,0,0,544,1,0,0,33,33,0.0,2,4,197500,12.193493863323313
1143,4294,4.0,5,0,1,0,5,8230,0,0,269,1,0,0,1,0,77.0,3,4,424870,12.959538518762063
1144,2012,1.0,1,0,0,1,2,7970,1,0,24,0,0,0,49,49,0.0,0,3,80000,11.289781913656018
1145,1596,2.0,0,1,0,1,1,11508,3,0,0,0,1,0,69,60,60.0,1,2,80000,11.289781913656018
1146,2618,1.0,2,0,0,0,2,5198,0,0,0,0,0,0,78,56,52.0,1,3,149000,11.911701584927597
1147,2596,3.0,3,0,0,0,3,9711,0,0,191,1,0,0,21,21,0.0,2,3,180000,12.100712129872347
1148,2268,1.5,2,0,0,0,4,11140,0,0,0,0,0,0,68,59,75.0,1,3,174500,12.069680020624618
1149,1683,1.0,1,1,0,0,4,4952,0,0,176,0,0,0,82,58,0.0,1,2,116900,11.66907414746016
1150,2132,1.5,1,1,0,0,4,8168,1,0,0,1,0,0,89,21,50.0,2,3,143000,11.870599909242044
1151,1864,1.0,3,0,0,0,3,7134,1,0,214,0,0,0,57,57,57.0,1,2,124000,11.728036844587175
1152,2932,1.5,1,1,0,1,2,16049,0,0,240,1,0,0,47,47,134.0,2,3,149900,11.917723684090689
1153,2884,1.0,4,0,0,0,3,12024,0,1,280,1,0,0,50,2,90.0,2,2,230000,12.345834587905333
1154,1632,1.0,1,1,0,0,3,4978,1,0,96,0,0,0,78,1,0.0,1,2,120500,11.699405031912846
1155,2684,2.0,2,0,0,0,4,12381,0,0,417,1,0,0,43,20,0.0,2,4,201800,12.215032386901646
1156,2874,3.0,1,0,0,0,2,9130,0,0,201,1,0,0,31,3,90.0,2,3,218000,12.292250341771226
1157,2484,2.5,2,0,0,0,2,7897,0,0,188,1,0,0,43,9,85.0,2,3,179900,12.100156419938624
1158,2628,3.0,4,0,1,0,4,3453,0,0,234,1,1,1,2,1,34.0,2,2,230000,12.345834587905333
1159,3160,2.0,2,0,1,0,5,10328,1,0,24,1,0,0,1,0,92.0,3,3,235128,12.367885325692589
1160,2777,2.5,2,0,0,0,3,8108,0,0,69,1,0,0,34,34,76.0,2,4,185000,12.128111104060462
1161,2311,2.5,1,0,0,0,3,1399,0,0,26,1,1,0,32,32,24.0,2,3,146000,11.891361900690473
1162,2936,2.0,3,0,0,0,3,12814,0,0,324,1,0,0,54,2,0.0,2,3,224000,12.319401330837177
1163,1788,1.0,0,0,0,0,2,7830,0,0,0,1,0,0,39,39,109.0,2,3,129000,11.76756768334381
1164,2456,3.0,1,0,0,1,1,11522,1,0,120,1,1,0,39,39,60.0,2,0,108959,11.598726943661342
1165,2792,2.5,3,0,0,0,2,14377,0,0,348,1,0,0,29,29,0.0,2,2,194000,12.175613438045465
1166,3004,2.0,2,0,1,0,4,7925,1,0,114,1,0,1,0,0,79.0,2,3,233170,12.359523080243038
1167,3388,2.0,2,0,1,0,5,8588,1,0,193,1,0,0,2,2,64.0,3,3,245350,12.41044104151805
1168,2630,3.5,3,0,0,0,3,9855,0,0,38,1,0,0,6,6,58.0,2,3,173000,12.061046873479915
1169,3235,2.0,3,1,0,0,3,12402,0,0,90,1,0,0,73,22,120.0,2,4,235000,12.367340793126296
1170,5557,4.5,5,0,0,0,7,33492,0,0,437,1,0,1,11,10,118.0,3,4,625000,13.345506928718539
1171,2214,2.0,0,0,0,0,3,8559,0,0,203,0,0,0,31,31,76.0,1,3,171000,12.049418835484797
1172,2522,2.0,2,0,0,0,3,7571,0,0,288,1,0,0,50,50,76.0,2,3,163000,12.0015054797889
1173,1875,2.5,2,0,1,0,4,3338,1,0,54,1,1,0,2,1,35.0,2,2,171900,12.05466819137094
1174,4205,3.0,2,0,0,0,2,16272,0,0,122,0,0,0,61,13,138.0,0,3,200500,12.20856952572876
1175,3297,2.5,1,0,0,0,3,15390,0,0,0,1,0,0,74,56,80.0,2,4,239000,12.384218830913648
1176,4555,2.5,4,0,0,0,5,8516,0,0,33,1,0,1,15,7,85.0,2,4,285000,12.560244459250788
1177,1799,2.0,0,0,0,0,2,5666,1,0,362,0,0,0,24,23,37.0,1,3,119500,11.691071650353702
1178,2042,1.0,0,1,0,0,3,3016,1,0,116,0,0,0,83,5,0.0,1,3,115000,11.652687407345388
1179,2074,1.5,2,0,0,0,2,6567,0,0,294,0,0,0,88,59,54.0,1,3,154900,11.95053502640496
1180,1124,1.0,1,1,0,0,2,6985,0,0,226,0,0,0,52,52,77.0,0,3,93000,11.440354772135393
1181,3730,2.5,1,0,0,0,4,9872,1,0,0,1,0,0,16,15,0.0,2,4,250000,12.429216196844383
1182,3252,3.5,5,0,1,0,5,3567,0,0,368,1,1,0,0,0,64.0,2,2,392500,12.8802918162046
1183,6872,4.5,5,0,0,0,7,12963,0,1,249,1,0,1,11,11,160.0,3,4,745000,13.521139497361697
1184,2250,2.0,2,1,0,0,2,9441,0,0,229,1,0,0,86,56,60.0,2,2,120000,11.695247021764184
1185,3144,2.5,1,0,0,1,2,33035,0,0,526,1,0,0,44,44,50.0,3,3,186700,12.137258329529814
1186,2005,2.0,0,1,0,0,2,8553,1,0,236,0,0,0,82,56,60.0,1,4,104900,11.560762794384388
1187,2677,3.0,0,1,0,0,0,9527,1,1,74,1,1,0,109,39,107.0,2,3,95000,11.461632170582678
1188,3248,3.0,3,0,0,0,5,10531,0,0,306,1,0,1,12,11,89.0,3,2,262000,12.476099782743233
1189,2491,2.5,2,0,0,0,4,7892,1,0,212,1,0,0,7,7,68.0,2,3,195000,12.180754837545884
1190,2798,2.5,2,0,0,0,4,6272,0,0,200,1,0,0,11,11,60.0,2,3,189000,12.14950229404178
1191,2871,2.0,2,0,0,1,1,30402,0,0,439,1,1,0,46,32,0.0,4,3,168000,12.031719258385396
1192,2217,2.5,2,0,0,0,5,1675,1,0,206,1,1,0,8,7,24.0,2,2,174000,12.066810578196666
1193,2174,1.0,1,1,0,0,2,8674,1,0,84,0,0,0,82,13,60.0,1,3,125000,11.736069016284437
1194,2448,3.0,3,0,0,0,3,2972,1,0,304,1,1,0,10,10,0.0,2,2,165000,12.013700752882718
1195,2015,1.5,0,0,0,0,3,8286,1,0,415,0,0,0,41,41,80.0,1,4,158000,11.970350312009105
1196,2184,2.5,2,0,1,0,3,7177,1,0,124,1,0,0,3,3,51.0,2,3,176000,12.078239274020289
1197,2742,2.5,3,0,1,0,4,13058,0,0,117,1,0,0,0,0,58.0,3,4,219210,12.297785453453374
1198,2505,1.0,2,1,0,0,4,7705,0,0,330,0,0,0,90,56,65.0,1,3,144000,11.877568578558138
1199,2424,2.0,2,0,0,0,4,7532,1,0,356,1,0,0,8,8,70.0,2,3,178000,12.089538829274222
1200,2433,1.5,0,0,0,0,1,9771,0,0,82,1,0,0,43,27,75.0,2,3,148000,11.904967552746252
1201,1728,1.0,0,0,0,0,1,8489,1,1,0,0,0,0,36,36,71.0,1,3,116050,11.661776411702583
1202,2645,2.5,2,0,0,0,4,9300,1,0,234,1,0,0,11,11,80.0,2,3,197900,12.195517131590657
1203,2232,2.0,1,0,0,0,2,4908,0,0,208,0,0,0,84,12,50.0,1,3,117000,11.669929213779893
1204,3260,2.0,3,0,0,0,4,7812,0,0,308,1,0,0,9,8,75.0,2,3,213000,12.269047444691562
1205,2130,2.5,1,0,0,0,2,8978,1,0,88,1,0,0,31,31,78.0,2,3,153500,11.941455846009388
